"고유번호","언어","상호명","콘텐츠URL","주소","신주소","전화번호","팩스번호","웹사이트","운영시간","운영요일","휴무일","교통정보","태그","장애인편의시설"
"29394","ko","절두산순교성지","https://korean.visitseoul.net/attractions/한국천주교순교자박물관/KOP029394?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP029394","121-883 서울 마포구 합정동 96-1 ","04085 서울 마포구 토정로 6 (합정동, 한국천주교순교자박물관) ","02-3142-4434","","http://www.jeoldusan.or.kr/renew/museum1.php","09:30~17:00","화요일~일요일","월요일","2, 6호선 합정역 7번 출구에서 약 500m (도보 7분)","천주교, 전시, 절두산순교기념관, 합정역, 한국천주교순교자박물관, 순교자박물관,순례",""
"1596","ko","정독도서관","https://korean.visitseoul.net/attractions/정독도서관/KOP001596?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP001596","110-210 서울 종로구 화동 2 ","03055 서울 종로구 북촌로5길 48 (정독도서관) ","02-2011-5799","","http://jdlib.sen.go.kr/jdlib_index.jsp","자율학습실, 노트북실 3월~10월 평일 07:00 - 22:00  3월~10월 주말 07:00 - 22:00  11월~2월 평일 08:00 - 22:00 11월~2월 주말 08:00 - 22:00 *이용시설마다 이용시간이 상이함.","매일","-매월 첫째 주, 셋째 주 수요일  -일요일을 제외한 법정 공휴일 -도서관 사정으로 임시로 정하는 휴일","3호선 안국역 2번 출구에서 약 720m (도보 12분)","도서관데이트,종로시립도서관,정독도서관,시립공공도서관,서울아이들과가볼만한곳,서울책읽는곳,서울책빌리는곳,아이들과함께,서울가볼만한곳,서울대표도서관,종로가볼만한곳",""
"32529","ko","정동1928 아트센터","https://korean.visitseoul.net/attractions/정동1928-아트센터/KOP032529?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP032529","100-120 서울 중구 정동 1-23 정동1928 아트센터","04519 서울 중구 덕수궁길 130 (정동, 구세군중앙회관) 정동1928 아트센터","02-722-1928","","http://www.jeongdong1928.com/","월요일~일요일 09:00~18:00  (12:00 ~ 13:00 휴게시간) ","월요일~일요일 ","","1,2호선 시청역 3번 출구에서 약 690m (도보 10분) ","예술,정동길산책,서울,광화문역,서울특별행사,광화문볼거리,대한민국,구세군중앙회관,정동1918아트센터,서울전시회,센터,역사,정동",""
"24345","ko","정동극장","https://korean.visitseoul.net/attractions/jeongdong-theater-kr/KOP024345?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP024345","100-120 서울 중구 정동 8-11 ","04518 서울 중구 정동길 43 (정동, 정동극장) ","02-751-1500","","https://www.jeongdong.or.kr/portal/main/main.do","","","","1, 2호선 시청역 12번 출구에서 약 440m (도보 6분) ","최초근대식극장,서대문역,광화문,문화,시청역,타이거버스,극장,예술,시티투어버스,원각사,정동극장",""
"889","ko","정동길","https://korean.visitseoul.net/attractions/정동길/KOP000889?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP000889","100-151 서울 중구 충정로1가 51-11 ","04516 서울 중구 정동길 2 (충정로1가) ","","","","","","","1,2호선 시청역 12번 출구에서 약 580m (도보 9분) 5호선 서대문역 5번 출구에서 약 581m (도보 9분)","서울산책,서울단풍구경,서울걷기좋은곳,정동길단풀,주말산책,덕수궁길,정동길야경,덕수궁돌담길,서울문화거리,정동길,서울골목여행",""
"47987","ko","정동전망대","https://korean.visitseoul.net/attractions/2024-jdobservatory/KOPmxn1fp?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPmxn1fp"," 서울 중구 서소문동 37 ","04515 서울 중구 덕수궁길 15 (서소문동, 서울시청 서소문별관) ","02-120","","","평일 13:30~17:30 주말 09:00~17:30 (마지막입장 17:20)","매일","새해 첫날, 설/추석 연휴","1,2호선 시청역 12번 출구에서 약 185m (도보 2분)","전망대,서울전망대,정동,정동전망대,덕수궁",""
"2134","ko","정동제일교회","https://korean.visitseoul.net/attractions/정동제일교회/KOP002132?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP002132"," 서울특별시 중구 정동 34","04516 서울특별시 중구 정동길 46  (정동) ","02-753-0001~3","","http://chungdong.org/","만곤 기독교 역사자료실  (사전 예약 필요)  화 ~ 금요일 10:00 ~ 17:00, 토요일 10:00 ~ 14:00   예배와 기도 일정에 따라 이용 시간에 차이가 있음","박물관 매일 운영","만곤 기독교 역사자료실은 월요일, 일요일","1,2호선 시청역 10번 출구에서 약 404m (도보 6분) ","성지,정동제일교회,정동교회,한국최초교회,종교,교회",""
"3461","ko","정릉","https://korean.visitseoul.net/attractions/정릉/KOP003459?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP003459","136-851 서울 성북구 정릉동 508 508","02813 서울 성북구 아리랑로19길 116 (정릉동, 정릉) ","02-914-5133","","https://royaltombs.cha.go.kr/html/HtmlPage.do?pg=/new/html/portal_01_06_01.jsp&mn=RT_01_06","2월 ~ 5월, 9월 ~ 10월 06:00~18:00 (매표 시간06:00~17:00) 6월 ~ 8월 06:00~18:30 (매표 시간06:00~17:30) 11월 ~ 1월 06:30~17:30 (매표 시간06:30~16:30)","화요일~일요일","월요일","우이신설선 정릉역 2번 출구에서 약 584m (도보 10분) ","성신여대입구역, 이성계,산책로,조선왕조, 정릉,유적지, 역사, 조선왕릉, 신덕왕후,연산군묘, 태조",""
"45534","ko","중앙상회","https://korean.visitseoul.net/attractions/ChoongAngStore/KOPl7gype?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPl7gype"," 서울 종로구 계동 2-105 ","03051 서울 종로구 창덕궁길 162 (계동) ","","","","","","","3호선 안국역 3번 출구에서 약 715m (도보 12분) ","중앙상회, 한류, 종로",""
"15863","ko","피규어뮤지엄W","https://korean.visitseoul.net/attractions/피규어뮤지엄W/KOP015863?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP015863","135-954 서울 강남구 청담동 84-9 ","06014 서울 강남구 선릉로158길 3 (청담동, Ys Roo) ","02-512-8865","","http://www.figuremuseumw.co.kr","13:00~17:00","화~일","-월요일 (단, 월요일이 공휴일인 경우 개관) -1월 1일 -설날, 추석 연휴 1,2일째 ","수인분당선 압구정로데오역 4번 출구에서 약 103m (도보 1분) ","박물관, 이종석, 키덜트, 소지섭, 피규어뮤지엄, 이광수, 문화가있는날, 엑소, 강남, 신민아, 한류, 고소영,디오,압구정로데오역,오마이비너스, 피규어뮤지엄W,임시완, 피규어",""
"43609","ko","젬브로스","https://korean.visitseoul.net/attractions/2023005/KOP61vxfa?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP61vxfa"," 서울 강남구 논현동 15-6 ","06039 서울 강남구 강남대로146길 41 퀸스빌 ","02-517-5728","","http://www.gembros.co.kr/#","09:30~18:30","매일","추석 당일 및 추석 연휴 휴일 ","3호선?신분당선 신사역 1번 출구에서 약 352m (도보 6분) ","결혼예물,오래가게,파인주얼리,가로수길,웨딩반지,다이아몬드,강",""
"2587","ko","조계사","https://korean.visitseoul.net/attractions/조계사/KOP002586?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP002586","110-170 서울 종로구 견지동 45","03144 서울특별시 종로구 우정국로 55 (조계사) ","02-768-8600","","http://www.jogyesa.kr","법회, 기도 불공 등 사찰 일정에 따라 이용 시간에 차이가 있음","","","1호선 종각역 2번 출구에서 약 413m (도보 6분)","혜능대사,목불좌상,종교,절,서울조계사,종로구조계사,조계사,서울템플스테이,사찰,유형문화재","접근가능"
"46871","ko","종로 은행나무집","https://korean.visitseoul.net/attractions/JongnoEunhaengnamujip/KOPtlgzyi?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPtlgzyi"," 서울 종로구 관철동 33-3 2~3층","03191 서울 종로구 삼일대로 382 (관철동, 신영빌딩) 2~3층","02-2277-2266","","","월요일-금요일 11:00~21:30 토요일-일요일 11:00~21:00,  (15:00~16:30 브레이크타임)","매일","","2?3호선 을지로3가역 1번 출구에서 425m (도보 6분)","갈비, 종로,오래가게, 한식당",""
"24708","ko","종로양복점","https://korean.visitseoul.net/attractions/Jongno-Tailor-Shop-kr/KOP024708?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP024708"," 서울 중구 저동2가 78 ","04551 서울 중구 수표로 45 (을지비즈센터) 618호 종로양복점","02-733-6216","","http://www.bellstreet.co.kr/","10:00~18:00","매일","","2?3호선 을지로3가역 12번 출구에서 115m (도보 1분) ","서울미래유산, 명동, 남성정장, 맞춤양복,양복,오래가게",""
"507","ko","종묘","https://korean.visitseoul.net/attractions/종묘/KOP000507?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP000507","110-400 서울 종로구 훈정동 1-2 ","03135 서울 종로구 종로 157 (훈정동, 종묘공원) ","02-765-0195","","http://jm.cha.go.kr/agapp/main/index.do?siteCd=JM","월요일, 수요일~금요일: 시간제 관람 (정해진 시간에 입장해 해설사와 동행하며 단체로 관람하고 함께 퇴장하는 제도)  한국어 해설 관람시간 9:20 / 10:20 / 11:20 / 12:20 / 13:20 / 14:20 / 15:20 / 16:20 / (3~9월) 16:40 *1시간 소요  영어 해설 관람시간 10:00 / 12:00 / 14:00 / 16:00 일본어 해설 관람시간 09:30 / 11:40 / 13:40 / 15:40 중국어 해설 관람시간 11:00 / 15:00  토요일, 일요일, 공휴일, 매월 마지막 수요일 일반관람 가능 2월 ~ 5월, 9월 ~ 10월 09:00~18:00 (입장마감 17:00) 6월 ~ 8월 09:00~18:30 (입장마감17:30) 11월 ~ 1월 09:30~17:30 (입장마감16:30) (※ 자세한 사항은 홈페이지를 참고해주세요.)","","화요일","1,3,5호선 종로3가역 8번 출구에서 약 220m (도보 3분) ","종로3가역, 종묘,종묘사직, 창경궁,창덕궁, 광화문,종묘제례,유네스코세계문화유산","장애인화장실,접근가능,장애인 안내(휠체어 대여 및 기타)"
"47482","ko","종묘돌담길","https://korean.visitseoul.net/attractions/2024-jongmyostonewall/KOP0wav1s?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP0wav1s"," 서울 종로구 훈정동 1-2 ","03135 서울 종로구 권농동 104-1 ","","","","","","","5호선 종로3가역 7번 출구에서 약 383m (도보 6분)","종로산책길,산책로,종묘,세계문화유산,돌담길,카페,공예작업실,서순라길,종묘돌담길",""
"5797","ko","종이나라박물관","https://korean.visitseoul.net/attractions/종이나라박물관/KOP005796?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP005796","100-391 서울 중구 장충동1가 62-35 62-35","04606 서울 중구 장충단로 166 (장충동1가, 종이나라빌딩) ","02-2279-7901","","https://cafe.naver.com/papermuseum","09:30~18:00 (관람시간 종료 30분 전까지 입장 가능)","월요일~토요일","-일요일 -공휴일","3호선 동대입구 3번 출구에서 약 55m (도보 1분)","종이인형,동대입구역,박물관,미술,전통,한지그림,색지공예,종이접기,한지,종이공예,종이나라박물관",""
"41904","ko","중랑망우공간","https://korean.visitseoul.net/attractions/중랑망우공간/KOP041904?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP041904"," 서울 중랑구 망우동 산 57-1 ","02178 서울 중랑구 망우로91길 2 (망우동, 중랑 망우공간) ","02-496-8974~6","","https://manguripark.or.kr/","월요일~금요일 09:00-18:00","","","경의중앙선 양원역 2번 출구에서 약 1.5km (도보 30분)"," 망우리공원, 망우역사문화공원,중랑망우공간,중랑망우",""
"45529","ko","중앙고등학교","https://korean.visitseoul.net/attractions/ChoongAngHighSchool/KOPgcblme?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPgcblme"," 서울 종로구 계동 1 ","03051 서울 종로구 창덕궁길 164 (계동, 중앙고등학교) ","02-742-1321","","","","","","3호선 안국역 3번 출구에서 713m (도보 12분)","겨울연가, 역사,중앙고등학교, 종로",""
"13755","ko","지대방","https://korean.visitseoul.net/attractions/지대방/KOP013751?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP013751","  ","03149 서울 종로구 인사동길 33 2층 ","02-738-5379","","","월요일~토요일 10:30~22:30 일요일 11:00~22:00","매일","없음","지하철 1/3/5호선 종로3가역 5번 출구, 351m ","카페,전통찻집,오래가게,종로,쌈지길,인사동,전통차",""
"46869","ko","진고개 동대문점","https://korean.visitseoul.net/attractions/JingogaeDongdaemun/KOPfbg5iy?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPfbg5iy"," 서울 종로구 창신동 550-1 ","03106 서울 종로구 종로 301-1 (창신동) ","02-763-3565","","","월요일~금요일 11:00~21:30 토요일~일요일 11:00~21:00","매일","","1,4호선 동대문역 1번 출구에서 약 57m (도보 1분)","한식당,갈비,종로,오래가게",""
"6252","ko","진관사","https://korean.visitseoul.net/attractions/진관사/KOP006251?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP006251"," 서울특별시 은평구 진관동 354","03308 서울특별시 은평구 진관길 73 (진관동) ","02-359-8410","","http://www.jinkwansa.org","","","","3호선 구파발역 3번출구에서 7211,7723 버스 탑승하여 하나고 정류장 하차 후 약 853m (도보 16분)  3, 6호선 연신내역 3번 출구에서 701, 7211 버스 탑승하여 하나고 정류장 하차 후 약 793m (도보 14분)","진관사, 구파발역,불교, 절,고려, 템플스테이,사찰, 종교",""
"6218","ko","진아춘 광화문점","https://korean.visitseoul.net/attractions/중화/KOP006215?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP006215","110-999 서울 종로구 신문로1가 163 ","03186 서울 종로구 새문안로 92 (신문로1가, 광화문오피시아) ","02-720-0688","","","월요일~토요일 11:00 ~ 14:30 / 17:00 ~ 21:20","","매주 일요일, 명절 휴무","5호선 광화문역 6번 출구에서 약 192m (도보 3분) ","중국요리,중식,동파육,라풍기,광화문맛집,진아춘,광화문역,3대맛집,중화,중식맛집",""
"3333","ko","짚풀생활사박물관","https://korean.visitseoul.net/attractions/짚풀생활사박물관/KOP003332?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP003332","110-522 서울 종로구 명륜2가 8-4 ","03075 서울 종로구 성균관로4길 45 (명륜2가) ","02-743-8787","","http://jipul.com/","10:00 ~ 17:00","화요일~토요일","일요일~월요일, 1월 1일, 설날, 추석연휴","4호선 혜화역 4번 출구에서 약 315m (도보 6분)"," 유물, 한옥, 동대문, 민속자료, 공예체험,대학로, 역사,혜화역, 박물관, 명륜동,짚풀생활사박물관,짚풀",""
"297","ko","창경궁","https://korean.visitseoul.net/attractions/창경궁/KOP000297?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP000297","110-360 서울 종로구 와룡동 2-1 ","03072 서울 종로구 창경궁로 185 (와룡동, 창경궁) ","02-762-4868","","http://cgg.cha.go.kr/agapp/public/html/HtmlPage.do?pg=/cgg/06/greeting_01.jsp&pageNo=74000000&siteCd=CGG","09:00 ~ 21:00 (입장마감 20:00)","화요일~일요일","월요일","지하철 4호선 혜화역 4번 출구, 약 779m (도보 13분)","서울여행코스,한국궁궐,한국전통문화,서울야간데이트,서울볼거리,서울데이트코스,한국역사적명소,궁궐야행,창경궁,서울가볼만한곳,서울밤산책,서울궁궐,전통,서울야경","장애인화장실,장애인 전용 주차장,장애인 안내(휠체어 대여 및 기타)"
"37176","ko","창경궁 대온실 ","https://korean.visitseoul.net/attractions/창경궁-대온실/KOP037176?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP037176"," 서울 종로구 와룡동 2-1 ","03072 서울 종로구 창경궁로 185 (와룡동, 창경궁) ","02-762-9515","","http://cgg.cha.go.kr/agapp/main/index.do?siteCd=CGG","09:00 ~ 20:45","화요일~일요일 ","월요일","4호선 혜화역 4번 출구에서 약 779m (도보 13분) ","창경궁포토존,창경궁데이트,창경궁,창경궁대온실,서울가볼만한곳","장애인 안내(휠체어 대여 및 기타)"
"45458","ko","창신동 절벽마을","https://korean.visitseoul.net/attractions/2024-changsincliff/KOPgvo4y2?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPgvo4y2"," 서울 종로구 창신동 23-322 ","03091 서울 종로구 낙산5길 51 ","","","","","","","6호선 창신역 1번 출구에서 708m (도보 16분)","서울가볼만한곳, 대한민국현대사,창신동절벽마을, 창신동",""
"2730","ko","한국은행화폐박물관","https://korean.visitseoul.net/attractions/한국은행-본관-화폐금융박물관/KOP002730?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP002730","100-794 서울 중구 남대문로3가 110번지 한국은행 건물","100-794 서울특별시 중구 남대문로 39, 한국은행건물 (남대문로3가) ","02-759-4881","","https://www.bok.or.kr/museum/main/main.do","10:00 - 17:00","화요일~일요일 ","월요일, 설/추석 연휴, 12월 29일 ~ 1월 2일, 근로자의 날, 선거일","4호선 회현역 7번 출구에서 약 310m (도보 5분) ","한국은행,아이들과가볼만한곳,화폐박물관,박물관,서울박물관,서울전시회,전시,한국은행화폐박물관,서울어린이체험,세계화페,명동,서울가볼만한곳",""
"47031","ko","창덕궁 후원 ","https://korean.visitseoul.net/attractions/2024-cdggarden/KOPl8f5md?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPl8f5md"," 서울 종로구 와룡동 2-71 ","03072 서울 종로구 율곡로 99 (와룡동, 창덕궁) ","02-3668-2300","","https://royal.khs.go.kr/ROYAL/contents/R702000000.do","한국어 11~2월 10:00~15:00 (1시간 간격으로 입장 가능)  3~10월 10:00~16:00 (1시간 간격으로 입장 가능)  영어 12~2월 10:30 / 11:30 / 14:30  3~11월 10:30 / 11:30 / 14:30 / 15:30  일본어 1~12월 13:30 (매주 수,금,일요일 운영)  중국어 1~12월 12:30 (매주 화,목,토요일 운영)  * 언어권별 입장 제한 1회당 100명 (인터넷 예매 50명+현장발매 50명) * 후원 외국인 관람 시간 내국인 입장 불가 (단, 외국인 동반자가 있는 경우 내국인 최대 2명까지 입장 가능)","화요일 ~ 일요일 ","매주 월요일 휴관(정기휴관일이 공휴일 및 대체휴일과 겹칠 경우에는 개방하며, 그다음의 첫번째 비공휴일이 정기휴일임) ","3호선 안국역 3번 출구에서 약 389m (도보 6분)","창덕궁후원,창덕궁,정원",""
"4696","ko","청계천박물관","https://korean.visitseoul.net/attractions/청계천문화관/KOP004693?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP004693","133-814 서울 성동구 마장동 527-4 ","04704 서울 성동구 청계천로 530 (마장동, 청계천박물관) ","02-2286-3410","","http://cgcm.museum.seoul.kr/","09:00 ~ 18:00","화요일~일요일","-월요일 -1월 1일","2호선 용두역 5번 출구에서 약 497m (도보 9분)"," 제기동역,역사,전시관, 생태,두물다리, 청계천박물관, 청계천문화관,청계천",""
"5538","ko","청와대","https://korean.visitseoul.net/attractions/청와대/KOP005538?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP005538","110-820 서울 종로구 세종로 1 ","03048 서울 종로구 청와대로 1 (세종로) ","02-730-5800","","https://www.opencheongwadae.kr/mps","3월~11월 09:00 ~ 18:00 (입장마감 17:00 / 실내입장마감 17:30) 12월~2월 09:00 ~ 17:30 (입장마감 16:30 / 실내입장마감 17:00) *자세한 사항은 홈페이지를 참고해주세요.","","화요일에는 개방하지 않습니다. (*다만 화요일이 공휴일 또는 대체공휴일과 겹치는 경우에는 화요일은 정상 개방되며, 그 다음날이 휴관일이 된다.)","3호선 경복궁역 3번 출구에서 약 984m (도보 16분)","청와대지도,청와대관람,청와대,청와대위치,대통령집무실,서울종로구,청와대대통령,청와대주소,대한민국대통령관저,서울여행명소,관저,사랑채,대통령,종로가볼만한곳",""
"5000","ko","청원산방","https://korean.visitseoul.net/attractions/청원산방/KOP004996?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP004996"," 서울 종로구 계동 79-12 79-12","03056 서울 종로구 북촌로6길 27 (계동) ","02-715-3342","","http://www.somokjang.com/","토 10:00~17:00 (예약제로 진행) ","예약제 ","예약제 ","3호선 안국역 3번 출구에서 약 430m (도보 6분)"," 공예체험, 북촌한옥마을,오래가게, 공예, 소목장, 창호, 전통",""
"4537","ko","청진옥 ","https://korean.visitseoul.net/attractions/청진옥/KOP004537?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP004537"," 서울 종로구 청진동 183-1 ","03156 서울 종로구 종로3길 32 (청진동, 청진빌딩) 1층","02-735-1690","","http://www.cheongjinok.com/","06:00~21:30","월요일~일요일","연중무휴","1호선 종각역 1번 출구에서 약 397m (도보 6분)","국밥집,국밥맛집,선지해장국,해장국,한식맛집,청진옥,해장맛집,종로맛집,르메이에르,수요미식회,한식당",""
"27112","ko","초대길","https://korean.visitseoul.net/attractions/초대길/KOP027112?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP027112"," 서울 강북구 수유동 산 73-23 ","01013 서울 강북구 4.19로 114 (수유동) 근현대사기념관 (출발)","02-901-6114","","https://www.gangbuk.go.kr/tour/contents.do?key=363","","","","4호선 수유(강북구청)역 4번 출구"," 근현대사기념관, 신익희,둘레길, 트레킹, 순국선열묘역,역사, 초대길, 수유역, 순례길, 이준열사",""
"6465","ko","초전섬유퀼트박물관","https://korean.visitseoul.net/attractions/초전섬유퀼트박물관/KOP006463?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP006463","100-041 서울 중구 남산동1가 20 20 제일문화원 1층","04630 서울 중구 퇴계로18길 66 (제일빌딩) ","02-753-4074/4075","","http://www.jculture.co.kr/museum/","10:00~17:00 (폐관 30분 전까지 입장가능) ","월요일~금요일","토요일~일요일, 공휴일","4호선 명동역 3번 출구에서 약 324m (도보 6분)","남산,궁중의상,초전섬유퀼트박물관,바느질,명동역,섬유박물관,박물관,명동,전통자수,전시,전통,예술",""
"42352","ko","최만린미술관","https://korean.visitseoul.net/attractions/최만린미술관/KOP042352?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP042352"," 서울 성북구 정릉동 716-16 ","02708 서울 성북구 솔샘로7길 23 (정릉동) ","02-6952-5016","","https://sma.sbculture.or.kr/cml","화~토요일 10:00 ~ 18:00","","매주 일, 월요일 휴관","","최만린미술관",""
"39708","ko","춘당지","https://korean.visitseoul.net/attractions/춘당지/KOP039629?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP039629"," 서울 종로구 와룡동 2-1 ","03072 서울 종로구 창경궁로 185 (와룡동, 창경궁) "," 02-762-4868 ","","http://cgg.cha.go.kr/agapp/public/html/HtmlPage.do?pg=/cgg/01/virtual_01.jsp&pageNo=79010000&siteCd=CGG","09:00 ~ 20:00 (매표 및 입장시간) 09:00 ~ 21:00 (관람시간)","화요일~일요일","매주 월요일 (휴무일이 공휴일일 경우 익일 휴무)","4호선 혜화역 4번 출구에서 약 994m (도보 16분)","창경궁춘당지,산책하기좋은곳,서울놀거리,가을단풍,단풍명소,아름다운서울의명소,춘당지,서울가을데이트명소",""
"2637","ko","춘원당 한의약박물관","https://korean.visitseoul.net/attractions/춘원당-한방박물관/KOP002637?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP002637","110-320 서울 종로구 낙원동 154 ","03139 서울 종로구 돈화문로9길 27 (춘원당한방박물관) ","02-3672-2005","","http://cwdmuseum.com/","월요일~금요일 09:00~18:00 (휴게시간 12:30~13:30) 토요일 09:00~13:00","월요일~토요일","일요, 법정공휴일 ","1,3,5호선 종로3가역 5번 출구에서 약 186m (도보 3분)"," 한방,한방병원, 춘원당, 한방박물관,전시, 춘원당한방박물관,종로3가역,탕제실, 박물관,광화문",""
"28328","ko","춘추사","https://korean.visitseoul.net/attractions/춘추사/KOP028328?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP028328","  ","03767 서울 서대문구 이화여대8길 10 ","02-312-6661","","www.chunchoo.co.kr","10:00~18:00 (휴게시간 12:00~13:00)","월요일~금요일 ","주말, 공휴일","2호선 이대역 3번 출구에서 약 243m (도보 4분) ","학위복대여,오래가게,학위복판매,졸업식,추억,석사복,박사복,이대",""
"1262","ko","카이스갤러리","https://korean.visitseoul.net/attractions/카이스갤러리/KOP001262?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP001262","135-896 서울 강남구 신사동 638-9 1층","06017 서울 강남구 언주로174길 13 (신사동) 1층","0507-1402-0668 ","","https://www.instagram.com/caisgallery/","10:00-19:00","월요일~토요일","-일요일 -공휴일","수인분당선 압구정로데오역 6번 출구에서 약 523m (도보 7분) 3호선 압구정역에서 약 687m (도보 11분) ","자연사박물관,박물관,전시,유물,경희대,경희대학교,퇴작암,외대앞역,회기역,유럽산암석,경희대자연사박물관,화성암",""
"24663","ko","코엑스","https://korean.visitseoul.net/attractions/Coex-convention-center-kr/KOP024663?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP024663","135-731 서울 강남구 삼성동 159 ","06164 서울 강남구 영동대로 513 (삼성동, 코엑스) ","02-6000-0114","","www.coex.co.kr","매일 10:00 - 18:00 (행사 종료시간 상이)","","","2호선 삼성역 6번 출구에서 약 273m (도보 3분)"," 강남, 타이거버스, 전시, 관광, 별마당도서관,아쿠아리움, 시티투어버스, 쇼핑, 수족관, 컨벤션홀,삼성역,코엑스, 봉은사역, 행사, 박람회, 코엑스몰, 콘서트, 문화, 공연",""
"25929","ko","탈방 ","https://korean.visitseoul.net/attractions/탈방/KOP025929?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP025929","  ","03146 서울 종로구 인사동길 48 (관훈동) ","02-734-9289","","http://talbang.modoo.at/","11:00 - 19:00","월요일~토요일","일요일 ","3호선 안국역 6번 출구에서 약 280m (도보 4분) ","산대탈,전통공예,목공예,인사동,오래가게,전통탈,하회탈,목공예품",""
"26194","ko","태극당","https://korean.visitseoul.net/attractions/태극당/KOP026194?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP026194","  ","04617 서울 중구 동호로24길 7 ","02-2279-3152","","http://www.taegeukdang.com/","08:00~21:00","매일","없음","지하철 3호선 동대입구역 2번 출구, 24m ","오래가게, 장충동, 옛날빵, 빵, 제과점, 동국대",""
"2299","ko","태릉, 강릉","https://korean.visitseoul.net/attractions/태릉-강릉/KOP002299?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP002299","139-804 서울 노원구 공릉동 산 223-19 ","01794 서울 노원구 화랑로 681 (공릉동, 태강릉) ","02-972-0370","","http://royaltombs.cha.go.kr/html/HtmlPage.do?pg=/new/html/portal_01_05_01.jsp&mn=RT_01_05","2월 ~ 5월, 9월 ~ 10월 06:00~18:00 (매표시간 09:00~17:00) 6월 ~ 8월 06:00~18:30 (매표시간 09:00~17:00) 11월 ~ 1월 06:30~17:30 (매표시간 09:00~17:00)","화요일~일요일 ","월요일","6호선 화랑대역 4번 출구에서 약 1.6km (도보 26분) ","화랑대역,태릉선수촌,노원구,왕릉,태릉,유적지,강릉",""
"43610","ko","터방내","https://korean.visitseoul.net/attractions/202325/KOP5gojtd?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP5gojtd","  "," 서울 동작구 흑석로 101-7 ","02-813-4434","","https://caucafe.modoo.at/","11:00~24:00","월요일~토요일","일요일","지하철 9호선 흑석역 4번 출구,  322m ","중앙대,흑석동,사이폰커피,오래가게,카페,다방,분위기",""
"3085","ko","토탈미술관","https://korean.visitseoul.net/attractions/토탈미술관/KOP003085?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP003085","110-848 서울 종로구 평창동 465-16 465-16","03004 서울 종로구 평창32길 8 ","02-379-7037","","http://www.totalmuseum.org","화~일 13:00 ~ 18:00 (입장마감 17:30)","화~일","-월 -공휴일 -전시준비기간 휴관 ","3호선 경복궁 3번출구 1020, 1711 롯데.삼성아파트에서 하차 4호선 길음 3번출구 7211,110 롯데.삼성아파트에서 하차 "," 음악회, 전시,아트숍,야외공연장, 미술관, 예술,경복궁역, 길음역, 가나아트센터, 토탈미술관, 김종영갤러리,평창동",""
